# hostname;interval;timestamp;kbmemfree;kbmemused;%memused;kbbuffers;kbcached;kbcommit;%commit
axle;60;1416684253;39231212;225293212;85.17;301364;21293676;208096028;76.25
axle;60;1416684313;38131324;226393100;85.58;301544;21009068;209469124;76.75
axle;60;1416684373;38414756;226109668;85.48;301732;20879180;209332920;76.70
axle;60;1416684433;36739264;227785160;86.11;301872;20896816;211009328;77.32
axle;60;1416684493;38850088;225674336;85.31;302092;20972936;208817296;76.52
axle;60;1416684553;36296076;228228348;86.28;302248;21486704;210854560;77.26
axle;60;1416684613;36887984;227636440;86.05;302432;22519016;209204404;76.66
axle;60;1416684673;36994748;227529676;86.01;302588;22696368;208947796;76.56
axle;60;1416684733;37984108;226540316;85.64;302784;22745228;207873632;76.17
axle;60;1416684793;37461608;227062816;85.84;302944;22928156;208266764;76.31
