Linux 3.0.101-0.15-default (axle) 	11/22/2014 	_x86_64_

08:23:13 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
08:24:13 PM     all     35.33      0.00      8.60      0.02      0.00     56.06
08:25:13 PM     all     36.43      0.00      7.76      0.00      0.00     55.81
08:26:13 PM     all     35.89      0.00      8.31      0.00      0.00     55.80
08:27:13 PM     all     35.35      0.00      9.19      0.00      0.00     55.46
08:28:13 PM     all     30.38      0.00      8.48      0.00      0.00     61.13
08:29:13 PM     all     32.04      0.00      5.75      0.00      0.00     62.21
08:30:13 PM     all     32.69      0.00      5.13      0.00      0.00     62.18
08:31:13 PM     all     31.31      0.00      6.20      0.00      0.00     62.49
08:32:13 PM     all     33.12      0.00      4.58      0.00      0.00     62.30
08:33:13 PM     all     30.46      0.00      7.30      0.00      0.00     62.23
