Linux 3.0.101-0.15-default (axle) 	11/22/2014 	_x86_64_

08:00:49 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
08:01:49 PM     all     19.11      0.00      3.32      0.00      0.00     77.56
08:02:49 PM     all      8.79      0.00      1.66      0.00      0.00     89.56
08:03:49 PM     all      5.69      0.00      1.29      0.00      0.00     93.03
08:04:49 PM     all      5.71      0.00      0.85      0.00      0.00     93.44
08:05:49 PM     all      5.80      0.00      1.05      0.00      0.00     93.15
08:06:49 PM     all      5.14      0.00      1.81      0.00      0.00     93.05
08:07:49 PM     all      5.41      0.00      0.89      0.00      0.00     93.69
08:08:49 PM     all     14.72      0.00      2.24      0.00      0.00     83.03
