# hostname;interval;timestamp;DEV;tps;rd_sec/s;wr_sec/s;avgrq-sz;avgqu-sz;await;svctm;%util
axle;60;1416682909;sda;1.94;0.00;172.36;88.90;0.00;1.00;0.24;0.05
axle;60;1416682969;sda;0.72;0.00;72.19;100.65;0.00;0.00;0.00;0.00
axle;60;1416683029;sda;0.42;0.00;37.41;89.60;0.00;0.00;0.00;0.00
axle;60;1416683089;sda;0.60;0.00;58.05;96.44;0.00;0.22;0.22;0.01
axle;60;1416683149;sda;0.63;0.00;44.13;69.68;0.00;0.00;0.00;0.00
axle;60;1416683209;sda;0.74;0.00;52.24;70.91;0.00;0.00;0.00;0.00
axle;60;1416683269;sda;0.62;0.00;68.01;110.27;0.00;0.43;0.11;0.01
axle;60;1416683329;sda;0.93;0.00;114.65;122.71;0.00;0.57;0.14;0.01
