ctime,schemaname,relname,seq_scan,seq_tup_read,idx_scan,idx_tup_fetch,n_tup_ins,n_tup_upd,n_tup_del,n_tup_hot_upd,n_live_tup,n_dead_tup,heap_blks_read,heap_blks_hit,idx_blks_read,idx_blks_hit,toast_blks_read,toast_blks_hit,tidx_blks_read,tidx_blks_hit
1416683371.35802,pg_catalog,pg_attrdef,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1416683371.35802,pg_catalog,pg_db_role_setting,0,0,153564,0,0,0,0,0,0,0,0,0,390,153174,0,0,0,0
1416683371.35802,pg_toast,pg_toast_12713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416683371.35802,pg_catalog,pg_rowsecurity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416683371.35802,pg_catalog,pg_description,0,0,4923,0,0,0,0,0,0,0,0,0,1572,9386,0,0,0,0
1416683371.35802,pg_catalog,pg_foreign_data_wrapper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416683371.35802,pg_catalog,pg_conversion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416683371.35802,pg_catalog,pg_class,13031,2918587,879285,804200,1989,615,1951,602,337,2,8093,921586,7819,1840709,,,,
1416683371.35802,information_schema,sql_implementation_info,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
1416683371.35802,public,nation,13,50,42,42,25,0,0,0,25,0,5,49,2,50,,,,
1416683371.35802,pg_catalog,pg_opfamily,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416683371.35802,pg_catalog,pg_auth_members,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416683371.35802,pg_catalog,pg_operator,0,0,276631,1447742,0,0,0,0,0,0,6982,1002218,6175,599832,,,,
1416683371.35802,information_schema,sql_languages,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
1416683371.35802,pg_toast,pg_toast_12693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416683371.35802,pg_catalog,pg_attribute,2728,18600,719094,1622466,7246,200,7068,171,2514,12,24445,804525,6669,1506147,,,,
1416683371.35802,pg_toast,pg_toast_12698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416683371.35802,pg_catalog,pg_tablespace,2,4,25393,25393,0,0,0,0,0,0,672,24723,1401,49501,,,,
1416683371.35802,pg_catalog,pg_statistic,0,0,197297,189802,1624,4594,1561,3900,464,75,18933,184056,2151,423107,47113,188920,2823,287849
1416683371.35802,pg_toast,pg_toast_12703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416683371.35802,information_schema,sql_packages,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
1416683371.35802,information_schema,sql_sizing_profiles,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
1416683371.35802,pg_catalog,pg_aggregate,0,0,19134,19134,0,0,0,0,0,0,1350,17784,3117,30231,,,,
1416683371.35802,pg_catalog,pg_inherits,0,0,1112,0,0,0,0,0,0,0,0,0,558,554,,,,
1416683371.35802,pg_catalog,pg_enum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416683371.35802,pg_toast,pg_toast_2396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416683371.35802,pg_catalog,pg_pltemplate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416683371.35802,pg_toast,pg_toast_2618,0,0,3538,11298,0,0,0,0,0,0,2191,2149,639,5069,,,,
1416683371.35802,pg_toast,pg_toast_3596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416683371.35802,information_schema,sql_features,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
1416683371.35802,public,customer,10,9000000,28,28,1500000,0,0,0,1500000,0,68535,365453,17757,111,,,,
1416683371.35802,pg_toast,pg_toast_2606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416683371.35802,public,region,6,10,8,8,5,0,0,0,5,0,5,15,2,10,,,,
1416683371.35802,pg_toast,pg_toast_12723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416683371.35802,pg_toast,pg_toast_2964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416683371.35802,pg_catalog,pg_database,3732,14466,124850,124848,1,0,0,0,1,0,275,128306,1811,199746,,,,
1416683371.35802,information_schema,sql_sizing,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
1416683371.35802,pg_toast,pg_toast_2620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416683371.35802,pg_catalog,pg_depend,0,0,46373,49837,8554,0,8465,0,7106,960,8848,57603,12663,119558,,,,
